year,month,fire_type,severity,burned_area_ha,forest_loss_ha,cumulative_loss_ha,cumulative_loss_percent,confidence,source,frp,latitude,longitude
2026,1,Wildfire/natural vegetation fire,Extreme,1.38,0.51,16150.92,1.1766,76,MODIS,147.24,1.0624783600497116,28.882972343312744
2026,1,Wildfire/natural vegetation fire,Extreme,0.58,0.46,16151.38,1.1767,92,VIIRS,106.56,1.4633844594714858,28.31965745597802
2026,1,Wildfire/natural vegetation fire,Extreme,5.3,3.13,16154.51,1.1769,82,MODIS,122.47,2.145232737177146,28.951425310425094
2026,1,Agricultural fire,Moderate,1.86,1.38,16155.89,1.177,94,MODIS,56.76,2.1591540060125975,28.561404310123432
2026,1,Wildfire/natural vegetation fire,Extreme,1.57,0.35,16156.24,1.177,65,MODIS,124.95,1.691466963893235,29.029927721632166
2026,1,Agricultural fire,High,5.4,2.95,16159.19,1.1772,64,MODIS,50.67,1.7478044632523526,28.508343194288543
2026,1,Wildfire/natural vegetation fire,Extreme,1.44,0.51,16159.7,1.1773,82,VIIRS,148.47,2.004933177740767,28.753609837513213
2026,1,Agricultural fire,Moderate,0.72,0.34,16160.04,1.1773,95,VIIRS,34.11,1.2524480933536446,28.441980282189387
2026,1,Agricultural fire,Moderate,3.56,2.25,16162.29,1.1775,100,VIIRS,55.49,1.146897471390951,28.473351538763197
2026,1,Wildfire/natural vegetation fire,Extreme,2.65,2.1,16164.39,1.1776,60,VIIRS,135.91,1.27174394268346,29.06436786588252
2026,1,Wildfire/natural vegetation fire,Extreme,4.81,3.04,16167.43,1.1778,85,MODIS,110.34,2.360639861453321,28.76624843872303
2026,1,Wildfire/natural vegetation fire,Extreme,0.73,0.24,16167.67,1.1779,73,VIIRS,107.92,2.1387699208054,29.00443711763268
2026,1,Wildfire/natural vegetation fire,Extreme,4.32,2.89,16170.56,1.1781,86,MODIS,135.26,1.6052209094386405,28.76271705614298
2026,1,Agricultural fire,High,4.74,3.68,16174.24,1.1783,80,MODIS,7.43,1.0683966127318867,28.65076386063914
2026,1,Wildfire/natural vegetation fire,Extreme,3.55,3.07,16177.31,1.1786,99,MODIS,136.28,1.94128725288261,28.652311586120117
2026,1,Hunting/fire camp,Extreme,5.58,1.98,16179.29,1.1787,96,VIIRS,74.48,1.5417304708897264,28.376636983386867
2026,1,Agricultural fire,Moderate,2.0,1.55,16180.84,1.1788,97,MODIS,47.43,1.5378590466896627,28.7368031320409
2026,2,Wildfire/natural vegetation fire,Extreme,4.88,1.87,16182.71,1.179,78,VIIRS,110.21,1.8396965209933671,28.088387758755974
2026,2,Wildfire/natural vegetation fire,Extreme,5.84,1.91,16184.62,1.1791,80,VIIRS,91.08,1.5399020398040728,28.853664007944086
2026,2,Wildfire/natural vegetation fire,Extreme,1.93,1.21,16185.83,1.1792,98,MODIS,112.46,2.3010550008917754,29.139880453701274
2026,2,Wildfire/natural vegetation fire,Extreme,1.73,1.48,16187.31,1.1793,62,MODIS,134.18,1.4415347037372361,28.28362641173082
2026,2,Agricultural fire,Moderate,3.0,2.23,16189.54,1.1795,89,VIIRS,15.48,1.9550927773940459,29.105856539914242
2026,2,Wildfire/natural vegetation fire,Extreme,4.67,2.56,16192.1,1.1796,93,VIIRS,127.54,1.354183056611268,28.438744377464552
2026,2,Hunting/fire camp,High,2.37,1.68,16193.78,1.1798,84,MODIS,73.36,1.487400551252843,28.72826577879998
2026,2,Wildfire/natural vegetation fire,Extreme,5.53,2.02,16195.8,1.1799,60,MODIS,86.03,2.25073263438859,28.974812952593958
2026,2,Wildfire/natural vegetation fire,Extreme,3.39,0.83,16196.63,1.18,79,VIIRS,106.5,1.7045980520283082,28.55263479096569
2026,2,Agricultural fire,High,1.66,0.44,16197.07,1.18,93,VIIRS,70.25,1.0959241852678834,28.913748875209627
2026,2,Agricultural fire,Moderate,2.4,1.9,16198.97,1.1801,68,MODIS,11.54,2.253257146646529,28.592505922026643
2026,2,Agricultural fire,Extreme,6.16,1.87,16200.84,1.1803,63,MODIS,52.97,1.617332292015169,28.250995044020996
2026,2,Agricultural fire,Moderate,1.26,0.87,16201.71,1.1803,98,VIIRS,33.5,2.379111539621994,28.279891347069842
2026,2,Agricultural fire,Extreme,5.97,1.21,16202.92,1.1804,94,VIIRS,46.45,1.8106005326747303,28.099559201907002
2026,2,Agricultural fire,Moderate,2.1,1.54,16204.46,1.1805,67,MODIS,24.06,1.4497813047205637,28.69638983747688
2026,2,Mining-related fire,High,3.39,1.87,16206.33,1.1807,72,MODIS,70.57,1.263565926715769,28.332434136901973
2026,2,Wildfire/natural vegetation fire,Extreme,3.82,2.65,16208.98,1.1809,86,VIIRS,144.99,1.937660024383786,28.56662560959415
2026,2,Charcoal production,Extreme,6.14,4.07,16213.05,1.1812,86,VIIRS,69.14,2.4220931345876036,28.157951116576104
2026,2,Agricultural fire,High,1.78,0.49,16213.54,1.1812,68,VIIRS,75.34,1.679298299190656,28.683767512144815
2026,2,Wildfire/natural vegetation fire,High,1.74,0.46,16214.0,1.1812,87,VIIRS,90.24,1.2998691162641882,28.638746516951905
2026,2,Wildfire/natural vegetation fire,Extreme,1.84,1.3,16215.3,1.1813,78,VIIRS,111.77,1.456082554707719,28.536193426176666
2026,2,Wildfire/natural vegetation fire,Extreme,3.05,2.55,16217.85,1.1815,95,VIIRS,120.86,2.187874709138912,29.187994462118855
2026,2,Agricultural fire,Moderate,0.74,0.48,16218.33,1.1816,66,VIIRS,53.98,2.102251036201717,28.059092181281756
2026,2,Wildfire/natural vegetation fire,Extreme,3.39,1.66,16219.99,1.1817,70,MODIS,130.41,1.6933987430930326,28.593516934017956
2026,2,Agricultural fire,High,4.38,2.23,16222.22,1.1818,97,VIIRS,76.34,2.0286568450753864,28.52432962151582
2026,2,Wildfire/natural vegetation fire,Extreme,4.53,2.87,16225.09,1.182,61,MODIS,143.46,1.7126468046117185,28.570286181571277
2026,2,Hunting/fire camp,High,4.59,3.92,16229.01,1.1823,76,VIIRS,7.72,1.6765886175367128,28.317923363604002
2026,2,Hunting/fire camp,Moderate,2.03,0.93,16229.94,1.1824,69,VIIRS,56.0,1.4088870561547386,28.44460602753423
2026,2,Wildfire/natural vegetation fire,Extreme,4.47,1.05,16230.99,1.1825,93,MODIS,134.05,1.6919339521271857,28.55079755497063
2026,2,Wildfire/natural vegetation fire,Extreme,4.4,3.72,16234.71,1.1827,76,VIIRS,125.51,2.1492759648552706,28.979658933673107
2026,2,Agricultural fire,Moderate,2.15,0.94,16235.65,1.1828,83,MODIS,32.15,2.364063039431059,28.64873823086157
2026,2,Wildfire/natural vegetation fire,High,3.27,1.69,16237.34,1.1829,88,MODIS,81.9,2.1714655754794534,29.08235519033224
2026,2,Agricultural fire,Moderate,3.8,3.21,16240.55,1.1832,91,VIIRS,21.72,1.0258445759099302,28.670137586370856
2026,2,Wildfire/natural vegetation fire,Extreme,5.67,1.72,16242.27,1.1833,60,VIIRS,116.7,1.1431644163149866,28.176095221520367
2026,2,Charcoal production,Extreme,5.9,4.77,16247.04,1.1836,82,MODIS,53.14,1.2517589387955854,29.016668332597764
2026,2,Agricultural fire,Moderate,3.7,2.3,16249.34,1.1838,70,VIIRS,43.35,1.4076552546479728,28.87190478746776
2026,2,Wildfire/natural vegetation fire,Extreme,1.43,0.93,16250.27,1.1839,89,MODIS,106.31,1.630696279710894,28.809861248647728
2026,2,Agricultural fire,Extreme,5.52,3.46,16253.73,1.1841,64,VIIRS,62.53,1.8213187545050116,28.827830755837716
2026,2,Wildfire/natural vegetation fire,Extreme,1.82,0.45,16254.18,1.1842,95,VIIRS,128.06,1.9389510195921231,29.128956790038252
2026,2,Wildfire/natural vegetation fire,Extreme,5.55,4.05,16258.23,1.1845,79,MODIS,117.01,2.4517524752233966,28.370642564520633
2026,2,Agricultural fire,Low,1.36,0.68,16258.91,1.1845,95,MODIS,29.02,1.8914668964766284,29.027695529050362
2026,2,Wildfire/natural vegetation fire,Extreme,6.24,4.26,16263.17,1.1848,85,VIIRS,111.23,1.7297289377842204,28.479785536734834
2026,2,Wildfire/natural vegetation fire,Extreme,1.42,0.93,16264.1,1.1849,65,VIIRS,122.21,2.431449742282174,28.235061578473072
2026,2,Wildfire/natural vegetation fire,Extreme,5.84,3.69,16267.79,1.1852,69,MODIS,84.33,1.0324251875410067,29.087501125634567
2026,2,Agricultural fire,Moderate,3.99,1.56,16269.35,1.1853,78,MODIS,53.98,2.2905458148346267,28.651613547426297
2026,2,Wildfire/natural vegetation fire,Extreme,4.84,1.83,16271.18,1.1854,78,MODIS,147.15,1.4527414733638697,28.178983633815108
2026,2,Agricultural fire,High,4.46,2.24,16273.42,1.1856,96,VIIRS,54.46,2.093581442134509,28.343277061095264
2026,2,Wildfire/natural vegetation fire,Extreme,5.64,3.24,16276.66,1.1858,66,MODIS,122.61,1.5814204684861628,28.48075726034041
2026,3,Hunting/fire camp,High,1.52,0.73,16277.39,1.1859,82,MODIS,85.8,1.6363385389750562,28.715070529046034
2026,3,Hunting/fire camp,Low,0.86,0.33,16277.72,1.1859,62,MODIS,18.47,1.8268726731922458,29.171700821201224
2026,3,Agricultural fire,Moderate,3.1,1.83,16279.55,1.186,86,MODIS,28.99,1.6636164582943405,28.962815198132827
2026,3,Hunting/fire camp,Extreme,3.18,1.56,16281.11,1.1861,92,VIIRS,110.12,2.2512597713763487,28.694926560172853
2026,3,Settlement-related fire,High,1.68,0.99,16282.1,1.1862,83,VIIRS,69.29,1.526251286055816,28.83036414345705
2026,3,Hunting/fire camp,High,3.16,0.85,16282.95,1.1863,62,MODIS,64.14,2.0069869388474166,28.78352022673791
2026,3,Agricultural fire,High,5.19,2.5,16285.45,1.1864,100,MODIS,85.67,2.33468425218442,28.5835736407043
2026,4,Agricultural fire,High,5.11,3.79,16289.24,1.1867,90,MODIS,21.1,2.2428161725966556,28.46176869788182
2026,4,Agricultural fire,High,4.37,2.0,16291.24,1.1869,69,VIIRS,79.91,2.168189795662456,29.061809950741782
2026,4,Agricultural fire,Extreme,3.15,1.51,16292.75,1.187,60,VIIRS,102.55,2.302186299816752,28.418056257721528
2026,4,Agricultural fire,High,4.93,3.07,16295.82,1.1872,75,VIIRS,26.21,2.4512139459958946,28.960543244095806
2026,4,Hunting/fire camp,Extreme,5.79,1.93,16297.75,1.1873,93,VIIRS,148.25,1.6462252983790346,28.019668755135072
2026,4,Agricultural fire,Extreme,1.21,0.8,16298.55,1.1874,96,MODIS,111.47,1.164596116702542,28.338030192570532
2026,4,Agricultural fire,Extreme,5.28,2.23,16300.78,1.1876,82,MODIS,114.68,1.1829763032929734,29.102057482540285
2026,4,Agricultural fire,High,5.36,3.88,16304.66,1.1878,75,MODIS,18.68,1.8698647014876681,28.52303936734022
2026,4,Agricultural fire,Extreme,1.69,1.16,16305.82,1.1879,99,MODIS,100.52,1.9345082759445145,28.582848782920024
2026,4,Hunting/fire camp,Extreme,2.49,0.5,16306.32,1.188,68,MODIS,105.96,2.1555035811850134,28.37888847095916
2026,4,Agricultural fire,Moderate,0.75,0.61,16306.93,1.188,75,VIIRS,37.06,1.1510505968642133,28.15845875070578
2026,4,Agricultural fire,Extreme,1.89,1.3,16308.23,1.1881,75,VIIRS,145.36,1.5389435745815836,28.434944013113107
2026,5,Agricultural fire,Extreme,0.83,0.61,16308.84,1.1881,88,VIIRS,109.64,1.1618799157709927,28.63864677509594
2026,5,Hunting/fire camp,Moderate,3.0,1.57,16310.41,1.1883,60,MODIS,11.11,1.2076177048919101,28.353334468731347
2026,5,Agricultural fire,Extreme,3.56,2.22,16312.63,1.1884,77,VIIRS,130.28,2.3545016183447003,28.590848152132715
2026,5,Agricultural fire,High,1.25,0.77,16313.4,1.1885,75,MODIS,67.84,1.5621704254386457,28.298355382787165
2026,5,Agricultural fire,Extreme,3.1,2.65,16316.05,1.1887,78,VIIRS,121.79,1.9970904039722401,28.561317853563693
2026,5,Agricultural fire,High,2.89,1.31,16317.36,1.1888,100,VIIRS,76.16,2.2189783669733556,28.874572232557604
2026,5,Agricultural fire,Extreme,0.55,0.48,16317.84,1.1888,86,VIIRS,122.11,2.2753841920239823,29.045955331631824
2026,5,Agricultural fire,High,4.82,3.42,16321.26,1.1891,99,VIIRS,99.66,1.216375175724489,28.363319032494267
2026,5,Hunting/fire camp,Extreme,0.99,0.65,16321.91,1.1891,67,MODIS,122.15,1.9822477504623188,29.145513634323514
2026,5,Agricultural fire,Extreme,3.39,1.72,16323.63,1.1892,96,MODIS,149.68,1.6312217575628798,28.07673910634221
2026,5,Agricultural fire,Extreme,2.83,1.3,16324.93,1.1893,87,MODIS,135.23,2.0259085178117946,29.145208348317695
2026,6,Agricultural fire,Extreme,3.62,2.06,16326.99,1.1895,68,MODIS,133.62,1.4444450411076315,28.726654972220693
2026,6,Charcoal production,Extreme,5.74,4.11,16331.1,1.1898,75,VIIRS,101.97,1.7912824481451155,29.18977115602852
2026,6,Agricultural fire,Extreme,1.7,0.35,16331.45,1.1898,63,VIIRS,132.17,1.3172984482342,28.122570940975116
2026,6,Agricultural fire,Extreme,5.21,1.96,16333.41,1.1899,74,VIIRS,139.0,1.736174072568715,28.408836428519876
2026,6,Agricultural fire,Moderate,2.68,2.38,16335.79,1.1901,98,VIIRS,15.27,1.4764933888931937,28.72638824369412
2026,7,Agricultural fire,Extreme,0.74,0.23,16336.02,1.1901,76,MODIS,133.52,1.1143064136884464,29.02102446948099
2026,7,Hunting/fire camp,Extreme,2.78,0.61,16336.63,1.1902,63,VIIRS,121.08,2.0789486307896925,29.012224212827164
2026,7,Agricultural fire,Extreme,5.76,2.69,16339.32,1.1904,84,VIIRS,147.48,1.8893615663033918,28.412934538090315
2026,7,Agricultural fire,Extreme,0.55,0.14,16339.46,1.1904,63,VIIRS,126.99,1.5321785167787971,28.69743454070081
2026,7,Hunting/fire camp,Moderate,3.66,2.86,16342.32,1.1906,72,MODIS,45.03,1.5333767456780814,28.6815390980065
2026,7,Agricultural fire,Moderate,3.39,1.41,16343.73,1.1907,60,MODIS,12.43,2.3574904921033633,28.568018907630606
2026,7,Hunting/fire camp,High,2.73,1.6,16345.33,1.1908,65,VIIRS,97.57,2.2282522002769536,28.029157832295436
2026,7,Agricultural fire,Extreme,0.61,0.31,16345.64,1.1908,81,VIIRS,118.74,1.8504422056001952,28.663682523196094
2026,7,Charcoal production,High,4.84,4.33,16349.97,1.1911,83,MODIS,12.89,1.757590228063188,28.21306654875302
2026,7,Agricultural fire,Extreme,2.65,1.08,16351.05,1.1912,98,MODIS,135.53,1.9002315740848663,28.135933656972618
2026,7,Hunting/fire camp,Extreme,6.02,3.13,16354.18,1.1915,71,VIIRS,80.7,1.8577278178643815,28.10652429519984
2026,7,Agricultural fire,Extreme,4.44,1.87,16356.05,1.1916,70,MODIS,136.23,2.127877604886467,28.80938420741115
2026,8,Agricultural fire,High,4.9,2.71,16358.76,1.1918,100,VIIRS,15.36,1.9842903635329654,28.22648516678408
2026,8,Agricultural fire,Low,1.65,0.79,16359.55,1.1918,91,MODIS,9.4,1.0785640035657127,28.994081551672952
2026,8,Charcoal production,Extreme,5.57,4.43,16363.98,1.1922,77,MODIS,83.75,2.130096210376602,28.988325849557526
2026,8,Hunting/fire camp,Extreme,2.73,2.13,16366.11,1.1923,72,MODIS,115.54,1.1052614379958396,29.193286895151864
2026,8,Agricultural fire,Extreme,3.82,2.06,16368.17,1.1925,81,MODIS,128.77,1.5900214239446357,28.579246378182173
2026,8,Agricultural fire,Extreme,5.64,2.62,16370.79,1.1927,64,VIIRS,30.14,1.9250983885001998,28.19653094818496
2026,8,Agricultural fire,High,4.79,2.97,16373.76,1.1929,73,MODIS,61.33,1.0571231925211029,28.716402805820298
2026,8,Agricultural fire,Moderate,3.4,1.27,16375.03,1.193,81,MODIS,36.38,2.4923027186654627,28.596175533310316
2026,9,Agricultural fire,Extreme,4.68,2.16,16377.19,1.1931,89,VIIRS,112.78,1.9928767619422563,28.293373332774305
2026,9,Agricultural fire,High,4.82,3.93,16381.12,1.1934,96,MODIS,6.65,2.0816503448139185,28.229860922843464
2026,9,Agricultural fire,Extreme,2.33,1.11,16382.23,1.1935,76,MODIS,124.94,2.27042382185701,29.00945526856187
2026,9,Agricultural fire,High,4.32,3.61,16385.84,1.1938,68,MODIS,71.64,1.5476683383757095,28.378220072707812
2026,9,Agricultural fire,Moderate,3.24,0.83,16386.67,1.1938,99,MODIS,58.58,1.4184367594921723,28.001599854254962
2026,9,Agricultural fire,Moderate,1.25,0.82,16387.49,1.1939,78,VIIRS,50.99,2.4544230403607683,28.288692070716653
2026,9,Agricultural fire,Extreme,0.75,0.27,16387.76,1.1939,81,VIIRS,124.91,1.4173311560641668,28.50201085287285
2026,9,Agricultural fire,Extreme,6.21,1.61,16389.37,1.194,68,MODIS,99.93,1.5210209043528216,28.475269095194733
2026,9,Charcoal production,High,4.99,4.12,16393.49,1.1943,66,MODIS,47.74,1.641710282509882,28.27101030645349
2026,9,Agricultural fire,Moderate,3.15,2.59,16396.08,1.1945,82,VIIRS,50.42,1.2477241861950006,28.950441502659977
2026,9,Charcoal production,Extreme,5.96,4.1,16400.18,1.1948,97,VIIRS,132.14,2.110659400546383,29.11756261740034
2026,9,Hunting/fire camp,Moderate,3.23,0.78,16400.96,1.1949,65,VIIRS,38.12,2.1693584919355917,29.15330537442148
2026,10,Agricultural fire,Extreme,5.55,2.25,16403.21,1.195,68,MODIS,41.9,2.2544306167367996,29.077166737626836
2026,10,Agricultural fire,Low,0.88,0.58,16403.79,1.1951,96,MODIS,14.81,1.6301791588794872,28.183456554771613
2026,10,Agricultural fire,Moderate,0.98,0.33,16404.12,1.1951,95,VIIRS,43.19,1.0282356004102544,28.77523083333969
2026,10,Agricultural fire,Extreme,5.08,3.27,16407.39,1.1953,72,MODIS,135.6,2.377800037959279,28.866466055201013
2026,10,Agricultural fire,Extreme,3.78,2.04,16409.43,1.1955,71,VIIRS,111.68,1.601480056328459,28.684923114389335
2026,10,Agricultural fire,High,5.45,3.22,16412.65,1.1957,60,MODIS,56.17,2.4795650784132874,28.775151981121745
2026,10,Agricultural fire,High,4.06,1.16,16413.81,1.1958,95,MODIS,99.09,1.826150183888035,29.095873835226254
2026,10,Agricultural fire,High,2.16,1.81,16415.62,1.1959,95,MODIS,67.13,2.280380825767627,28.368788159011963
2026,10,Agricultural fire,Extreme,3.88,2.33,16417.95,1.1961,88,VIIRS,112.86,1.1941440567973531,28.000940873209206
2026,10,Agricultural fire,Extreme,5.33,2.2,16420.15,1.1963,95,MODIS,126.3,1.0562241112213295,29.010200303454283
2026,11,Agricultural fire,Low,1.19,0.46,16420.61,1.1963,65,VIIRS,7.59,2.438160007771552,28.61605493071796
2026,11,Agricultural fire,Low,1.63,1.33,16421.94,1.1964,98,VIIRS,28.61,2.002395856682333,28.75710742910457
2026,11,Agricultural fire,Extreme,3.75,2.85,16424.79,1.1966,70,VIIRS,141.74,1.7864822702185783,29.165454064805974
2026,11,Agricultural fire,Extreme,3.55,2.61,16427.4,1.1968,60,VIIRS,101.97,2.4250105754632836,28.500636959410553
2026,11,Hunting/fire camp,Extreme,4.53,1.77,16429.17,1.1969,100,VIIRS,139.87,1.915356082654976,28.133803942440064
2026,11,Agricultural fire,Extreme,5.33,1.59,16430.76,1.197,96,VIIRS,107.22,1.384530899053173,28.96574635791035
2026,11,Agricultural fire,Extreme,4.04,0.85,16431.61,1.1971,98,MODIS,104.73,2.039890765916728,29.1764382135676
2026,11,Agricultural fire,Extreme,0.51,0.19,16431.8,1.1971,76,MODIS,101.85,1.0426711351048628,28.54519709179009
2026,11,Agricultural fire,Extreme,4.35,3.34,16435.14,1.1974,71,VIIRS,144.33,1.3348510698796028,28.829803379189244
2026,11,Agricultural fire,Moderate,2.28,1.54,16436.68,1.1975,94,VIIRS,19.35,1.8877047042536756,28.769999935781577
2026,11,Agricultural fire,Extreme,4.01,2.23,16438.91,1.1976,97,VIIRS,145.8,2.407359947511071,28.30895275530815
2026,11,Agricultural fire,High,2.74,0.6,16439.51,1.1977,72,VIIRS,66.47,1.804852262984848,28.78164211512803
2026,12,Wildfire/natural vegetation fire,Extreme,1.61,0.45,16439.96,1.1977,87,MODIS,149.64,1.6150335765376775,28.352323087371584
2026,12,Wildfire/natural vegetation fire,Extreme,0.65,0.53,16440.49,1.1977,82,VIIRS,113.28,1.1194556771481796,28.243775864161634
2026,12,Wildfire/natural vegetation fire,Extreme,3.82,2.17,16442.66,1.1979,88,VIIRS,147.54,1.7312956177335577,28.422784892925193
2026,12,Wildfire/natural vegetation fire,High,0.91,0.33,16442.99,1.1979,83,VIIRS,83.0,1.6016980702899342,28.08700506370315
2026,12,Wildfire/natural vegetation fire,Extreme,4.34,1.17,16444.16,1.198,97,VIIRS,133.78,1.6228213281696442,28.12421316018094
2026,12,Wildfire/natural vegetation fire,Extreme,2.21,0.75,16444.91,1.1981,96,MODIS,128.67,2.2071977780035246,28.40241607466506
2026,12,Wildfire/natural vegetation fire,Extreme,2.31,2.06,16446.97,1.1982,78,MODIS,107.06,2.0456114510168923,28.37615148741253
2026,12,Hunting/fire camp,High,4.56,1.72,16448.69,1.1983,98,MODIS,53.5,1.589774190164685,28.440270746522696
2026,12,Agricultural fire,High,1.84,1.29,16449.98,1.1984,100,MODIS,69.06,1.7171256023247676,28.86632027815735
2026,12,Wildfire/natural vegetation fire,High,2.63,0.64,16450.62,1.1985,95,MODIS,80.84,2.0869666280369263,28.083288761064914
2026,12,Wildfire/natural vegetation fire,Extreme,4.01,3.61,16454.23,1.1987,67,VIIRS,106.23,1.140820944255424,28.588190245426674
2026,12,Agricultural fire,High,2.92,0.65,16454.88,1.1988,73,VIIRS,70.62,1.9486867854507872,28.665609035229657
2026,12,Wildfire/natural vegetation fire,Extreme,1.85,0.78,16455.66,1.1988,95,MODIS,112.83,2.1282341910808285,28.03377709474963
2026,12,Wildfire/natural vegetation fire,High,4.55,2.71,16458.37,1.199,91,VIIRS,93.11,1.0757065017706624,28.312103319896224
2026,12,Agricultural fire,Low,1.05,0.54,16458.91,1.1991,62,VIIRS,29.94,1.3839190583861738,29.17453329046312
2026,12,Wildfire/natural vegetation fire,Extreme,0.88,0.24,16459.15,1.1991,70,VIIRS,101.05,2.4588172245809465,28.14386364402687
2026,12,Wildfire/natural vegetation fire,High,1.35,0.33,16459.48,1.1991,77,VIIRS,80.68,1.3123945693221144,28.088005784341973
2026,12,Wildfire/natural vegetation fire,High,3.05,1.19,16460.67,1.1992,83,MODIS,99.17,2.1307189969211073,28.891575795463183
2026,12,Hunting/fire camp,High,2.67,2.2,16462.87,1.1994,73,MODIS,64.66,1.296009719622542,29.193823899961338
2026,12,Wildfire/natural vegetation fire,Extreme,4.19,1.42,16464.29,1.1995,93,MODIS,128.99,1.535999327083672,28.34563447010359
